time,frequency,confidence
4.900,294.214,0.977310
4.920,293.614,0.968255
4.940,293.569,0.964331
4.960,293.895,0.973606
4.980,294.051,0.973970
5.000,294.100,0.972918
5.020,294.138,0.974964
5.040,293.934,0.972896
5.060,294.081,0.974088
5.080,293.811,0.969192
5.100,294.160,0.972727
5.120,294.295,0.976860
5.140,293.430,0.765998
5.160,292.556,0.778857
5.180,294.423,0.946505
5.200,294.759,0.957123
5.220,295.270,0.951158
5.240,294.753,0.970937
5.260,293.684,0.963711
5.280,293.820,0.964370
5.300,294.068,0.968732
5.320,294.076,0.970285
5.340,294.070,0.969040
5.360,294.225,0.970402
5.380,294.280,0.972203
5.400,294.411,0.976060
5.420,294.018,0.970800
5.440,293.231,0.949999
5.460,293.214,0.949181
5.480,293.848,0.974237
5.500,294.172,0.978120
5.520,293.486,0.966171
5.540,293.316,0.960172
5.560,293.921,0.973835
5.580,293.998,0.973832
5.600,294.087,0.974846
5.620,294.091,0.974541
5.640,293.785,0.970890
5.660,293.895,0.971844
5.680,293.830,0.969157
5.700,294.223,0.973754
5.720,294.270,0.977407
5.740,293.472,0.741501
5.760,292.764,0.756654
5.780,294.524,0.947457
5.800,294.696,0.956954
5.820,295.191,0.951002
5.840,294.751,0.970793
5.860,293.771,0.965665
5.880,293.891,0.965602
5.900,294.018,0.966348
5.920,294.059,0.969952
5.940,294.005,0.969018
5.960,294.109,0.969329
5.980,294.287,0.971589
6.000,294.433,0.976264
6.020,294.059,0.971543
6.040,293.216,0.949240
6.060,293.224,0.949717
6.080,293.924,0.974528
6.100,294.112,0.977563
6.120,293.415,0.964292
6.140,293.418,0.963452
6.160,293.830,0.973268
6.180,294.025,0.973424
6.200,294.099,0.974011
6.220,293.971,0.973827
6.240,293.741,0.970547
6.260,294.032,0.974356
6.280,294.022,0.972551
6.300,294.077,0.972961
6.320,294.037,0.974675
6.340,294.200,0.976233
6.360,294.087,0.974335
6.380,294.366,0.978836
6.400,294.115,0.976373
6.420,293.831,0.973360
6.440,293.753,0.972870
6.460,293.799,0.974217
6.480,293.864,0.976041
6.500,294.139,0.981081
6.520,294.041,0.980858
6.540,293.861,0.978931
6.560,293.661,0.976046
6.580,293.990,0.979437
6.600,293.980,0.981729
6.620,293.825,0.978517
6.640,293.585,0.975509
6.660,293.892,0.979315
6.680,294.206,0.981907
6.700,294.007,0.981542
6.720,293.602,0.975401
6.740,293.828,0.975176
6.760,294.272,0.981265
6.780,293.822,0.977465
6.800,293.755,0.976803
6.820,293.856,0.976857
6.840,293.828,0.976522
6.860,293.787,0.976832
6.880,294.118,0.978314
6.900,294.091,0.975966
6.920,294.384,0.961096
6.940,331.536,0.551943
6.960,331.863,0.898242
6.980,330.835,0.961878
7.000,330.067,0.959471
7.020,329.999,0.961812
7.040,329.529,0.956954
7.060,329.265,0.961228
7.080,329.657,0.971338
7.100,329.780,0.973854
7.120,329.776,0.974597
7.140,329.639,0.973232
7.160,330.099,0.979655
7.180,330.001,0.977266
7.200,330.163,0.977914
7.220,329.969,0.976704
7.240,330.202,0.982089
7.260,330.209,0.980865
7.280,329.232,0.963938
7.300,329.041,0.955948
7.320,329.420,0.969408
7.340,329.780,0.977926
7.360,329.906,0.977594
7.380,329.893,0.976617
7.400,329.670,0.969589
7.420,329.413,0.965501
7.440,329.758,0.975565
7.460,329.856,0.973724
7.480,329.679,0.969121
7.500,329.696,0.971292
7.520,329.445,0.961957
7.540,329.610,0.838494
7.560,339.470,0.639262
7.580,343.921,0.807492
7.600,346.771,0.897487
7.620,348.294,0.870639
7.640,349.502,0.941832
7.660,349.711,0.918776
7.680,349.582,0.954112
7.700,349.987,0.965324
7.720,348.741,0.930248
7.740,348.220,0.873247
7.760,350.333,0.936665
7.780,349.136,0.958593
7.800,349.032,0.965825
7.820,348.973,0.972762
7.840,348.545,0.960426
7.860,348.918,0.967126
7.880,349.164,0.966740
7.900,349.637,0.966516
7.920,349.544,0.969866
7.940,349.738,0.964212
7.960,349.050,0.966884
7.980,347.757,0.946910
8.000,348.777,0.958121
8.020,348.753,0.961588
8.040,349.311,0.969867
8.060,349.781,0.973377
8.080,348.935,0.963012
8.100,349.644,0.960317
8.120,348.741,0.945933
8.140,348.586,0.647805
8.160,390.752,0.786996
8.180,392.596,0.900155
8.200,394.017,0.868293
8.220,392.938,0.918573
8.240,392.591,0.933799
8.260,392.230,0.945608
8.280,392.960,0.958005
8.300,391.955,0.945526
8.320,392.082,0.933775
8.340,391.625,0.914227
8.360,392.304,0.934767
8.380,392.591,0.958124
8.400,392.557,0.963116
8.420,392.810,0.968108
8.440,392.529,0.965575
8.460,392.755,0.961558
8.480,392.795,0.956948
8.500,392.711,0.959772
8.520,392.707,0.949599
8.540,392.697,0.953182
8.560,392.220,0.950556
8.580,392.301,0.958369
8.600,393.133,0.968110
8.620,393.359,0.967750
8.640,392.979,0.969303
8.660,392.634,0.967932
8.680,392.950,0.971682
8.700,393.016,0.969996
8.720,392.752,0.949642
8.740,260.295,0.784919
8.760,261.270,0.903176
8.780,261.350,0.933542
8.800,260.710,0.922308
8.820,262.246,0.953262
8.840,262.157,0.947693
8.860,261.717,0.934169
8.880,261.408,0.918420
8.900,262.123,0.898994
8.920,261.677,0.880957
8.940,261.527,0.914980
8.960,262.378,0.938663
8.980,262.308,0.920196
9.000,261.132,0.892677
9.020,261.665,0.917168
9.040,261.757,0.908364
9.060,261.196,0.915587
9.080,261.232,0.916259
9.100,261.299,0.932832
9.120,261.704,0.934906
9.140,261.529,0.931867
9.160,260.916,0.915320
9.180,260.995,0.914711
9.200,261.484,0.931152
9.220,261.721,0.925022
9.240,261.467,0.931609
9.260,261.531,0.925702
9.280,261.532,0.932877
9.300,261.069,0.919088
9.320,260.663,0.898349
9.340,249.772,0.699935
9.360,247.145,0.916566
9.380,246.613,0.923485
9.400,246.500,0.917667
9.420,247.205,0.929198
9.440,246.979,0.932696
9.460,247.179,0.927649
9.480,248.708,0.910924
9.500,248.073,0.927911
9.520,247.310,0.895885
9.540,248.033,0.930243
9.560,250.362,0.901057
9.580,248.173,0.900097
9.600,247.374,0.893266
9.620,249.129,0.886359
9.640,249.391,0.925376
9.660,247.274,0.930910
9.680,247.058,0.934813
9.700,248.382,0.935599
9.720,247.804,0.932319
9.740,246.722,0.884213
9.760,247.931,0.941161
9.780,247.581,0.934382
9.800,246.622,0.908576
9.820,247.809,0.928856
9.840,248.445,0.913502
9.860,246.310,0.897151
9.880,247.914,0.932449
9.900,248.334,0.933377
9.920,246.684,0.878376
9.940,255.482,0.605371
9.960,260.298,0.929933
9.980,261.323,0.934918
10.000,260.605,0.929579
10.020,262.011,0.952664
10.040,262.092,0.954471
10.060,261.918,0.957925
10.080,261.846,0.956112
10.100,261.819,0.958787
10.120,261.875,0.952592
10.140,261.646,0.950646
10.160,262.169,0.961375
10.180,262.123,0.959411
10.200,261.524,0.951889
10.220,261.442,0.953494
10.240,261.334,0.956629
10.260,261.549,0.956365
10.280,261.444,0.951342
10.300,261.238,0.948350
10.320,261.666,0.960764
10.340,261.946,0.964084
10.360,260.890,0.938159
10.380,260.580,0.944689
10.400,261.522,0.958878
10.420,262.031,0.962453
10.440,261.410,0.957493
10.460,261.748,0.958492
10.480,262.020,0.956083
10.500,261.241,0.945488
10.520,260.926,0.927285
10.540,293.221,0.461775
10.560,295.647,0.850041
10.580,295.534,0.950384
10.600,294.579,0.962389
10.620,295.148,0.953080
10.640,295.018,0.965330
10.660,293.733,0.958002
10.680,294.041,0.961482
10.700,294.042,0.958588
10.720,293.788,0.955620
10.740,294.106,0.965533
10.760,294.159,0.968159
10.780,294.127,0.966677
10.800,294.642,0.971371
10.820,294.088,0.961249
10.840,293.353,0.936808
10.860,293.780,0.957105
10.880,293.940,0.969209
10.900,293.962,0.971055
10.920,293.614,0.964148
10.940,293.681,0.964799
10.960,293.920,0.971827
10.980,293.997,0.972384
11.000,294.067,0.970290
11.020,294.301,0.974263
11.040,293.941,0.971391
11.060,293.951,0.972503
11.080,294.073,0.969721
