time,frequency,confidence
7.640,392.083,0.958100
7.660,392.013,0.956871
7.680,392.245,0.957926
7.700,391.971,0.950396
7.720,391.901,0.948879
7.740,392.328,0.954461
7.760,392.219,0.950178
7.780,392.112,0.952326
7.800,392.082,0.950538
7.820,392.224,0.948238
7.840,392.463,0.953128
7.860,392.244,0.947102
7.880,391.934,0.944070
7.900,391.643,0.938223
7.920,392.200,0.948741
7.940,392.400,0.947311
7.960,392.293,0.944345
7.980,392.112,0.943325
8.000,391.692,0.933824
8.020,391.535,0.926016
8.040,391.792,0.939132
8.060,391.846,0.941410
8.080,392.069,0.943603
8.100,392.151,0.946909
8.120,391.775,0.940011
8.140,391.692,0.943151
8.160,391.717,0.944536
8.180,391.740,0.944022
8.200,391.945,0.948124
8.220,391.939,0.946880
8.240,391.721,0.942366
8.260,392.091,0.951926
8.280,391.831,0.948812
8.300,391.831,0.947482
8.320,391.728,0.943458
8.340,391.610,0.942118
8.360,392.023,0.952505
8.380,391.886,0.944889
8.400,391.268,0.924069
8.420,391.223,0.924543
8.440,391.308,0.927026
8.460,391.256,0.915390
8.480,397.254,0.191719
8.500,494.324,0.707528
8.520,493.303,0.932106
8.540,493.148,0.935630
8.560,493.945,0.964297
8.580,494.038,0.972034
8.600,494.045,0.973288
8.620,494.450,0.973893
8.640,494.197,0.972611
8.660,493.997,0.972984
8.680,494.059,0.974370
8.700,494.534,0.977457
8.720,494.113,0.972312
8.740,493.746,0.966441
8.760,493.901,0.971424
8.780,494.049,0.968105
8.800,494.024,0.967578
8.820,494.480,0.974411
8.840,493.773,0.971312
8.860,493.811,0.968967
8.880,493.963,0.968338
8.900,493.793,0.969011
8.920,493.698,0.970925
8.940,494.176,0.971378
8.960,494.436,0.973024
8.980,493.878,0.899201
9.000,520.252,0.687473
9.020,521.296,0.923309
9.040,523.555,0.922433
9.060,524.169,0.932733
9.080,524.555,0.947700
9.100,524.197,0.953950
9.120,524.782,0.959655
9.140,524.083,0.956210
9.160,523.831,0.956962
9.180,524.157,0.956455
9.200,524.300,0.963508
9.220,524.525,0.962631
9.240,524.752,0.964610
9.260,524.365,0.957946
9.280,523.953,0.955010
9.300,525.022,0.963841
9.320,525.546,0.959927
9.340,524.867,0.961320
9.360,525.027,0.962914
9.380,525.188,0.963129
9.400,524.411,0.961842
9.420,524.908,0.961991
9.440,524.154,0.959105
9.460,524.016,0.960106
9.480,524.237,0.635881
9.500,329.933,0.811781
9.520,330.367,0.955079
9.540,330.126,0.969799
9.560,329.378,0.951448
9.580,329.587,0.958723
9.600,329.710,0.961909
9.620,329.887,0.965876
9.640,329.734,0.964746
9.660,329.265,0.958335
9.680,329.155,0.950910
9.700,329.837,0.964847
9.720,330.014,0.966027
9.740,329.410,0.954441
9.760,329.323,0.951840
9.780,329.641,0.955096
9.800,329.645,0.956612
9.820,329.543,0.953414
9.840,329.385,0.947026
9.860,329.146,0.937063
9.880,329.595,0.956736
9.900,329.556,0.952649
9.920,329.622,0.957527
9.940,329.235,0.946295
9.960,329.394,0.949903
9.980,329.340,0.941079
10.000,391.651,0.707519
10.020,392.932,0.935890
10.040,393.004,0.963353
10.060,393.146,0.970483
10.080,392.950,0.966883
10.100,392.291,0.961100
10.120,392.118,0.962804
10.140,392.088,0.958557
10.160,392.017,0.957169
10.180,392.249,0.958140
10.200,391.972,0.950542
10.220,391.899,0.948813
10.240,392.328,0.954389
10.260,392.218,0.950154
10.280,392.112,0.952343
10.300,392.081,0.950455
10.320,392.222,0.948095
10.340,392.461,0.952911
10.360,392.242,0.946772
10.380,391.937,0.943868
10.400,391.639,0.937874
10.420,392.197,0.948389
10.440,392.396,0.946915
10.460,392.291,0.944162
10.480,392.113,0.943219
10.500,391.690,0.933627
10.520,391.533,0.925671
10.540,391.793,0.938973
10.560,391.842,0.941263
10.580,392.067,0.943579
10.600,392.151,0.946986
10.620,391.777,0.939983
10.640,391.695,0.943159
10.660,391.718,0.944428
10.680,391.741,0.943995
10.700,391.949,0.948084
10.720,391.944,0.946805
10.740,391.720,0.942233
10.760,392.091,0.951755
10.780,391.832,0.948640
10.800,391.831,0.947174
10.820,391.727,0.943188
10.840,391.608,0.941806
10.860,392.020,0.952217
10.880,391.884,0.944558
10.900,391.270,0.923761
10.920,391.222,0.924023
10.940,391.404,0.929926
10.960,391.419,0.922931
10.980,349.755,0.270996
11.000,348.706,0.860736
11.020,349.283,0.953882
11.040,349.592,0.972025
11.060,349.809,0.970365
11.080,349.839,0.966159
11.100,349.651,0.964270
11.120,349.876,0.964773
11.140,349.360,0.968097
11.160,349.125,0.963326
11.180,349.358,0.965869
11.200,349.520,0.968735
11.220,349.291,0.966300
11.240,349.172,0.962419
11.260,349.217,0.963897
11.280,349.222,0.961499
11.300,349.063,0.961314
11.320,349.203,0.964273
11.340,349.279,0.964204
11.360,349.112,0.963619
11.380,349.104,0.962315
11.400,349.347,0.965609
11.420,349.212,0.964053
11.440,349.023,0.962518
11.460,349.165,0.964078
11.480,349.139,0.963237
11.500,349.123,0.963637
11.520,349.077,0.959173
11.540,349.159,0.958346
11.560,349.041,0.952788
11.580,349.124,0.952960
11.600,349.261,0.954694
11.620,349.260,0.957204
11.640,349.173,0.955833
11.660,349.187,0.958380
11.680,349.211,0.961043
11.700,349.250,0.960041
11.720,349.218,0.960944
11.740,349.172,0.959065
11.760,349.190,0.959849
11.780,349.145,0.958373
11.800,349.100,0.957982
11.820,349.093,0.957570
11.840,349.041,0.956707
11.860,349.024,0.954699
11.880,348.981,0.951253
11.900,349.072,0.952958
11.920,349.066,0.952143
11.940,348.971,0.951760
11.960,348.933,0.949482
11.980,347.383,0.543237
12.000,294.847,0.766985
12.020,293.587,0.942756
12.040,293.932,0.955902
12.060,294.821,0.969799
12.080,294.349,0.971025
12.100,294.225,0.976269
12.120,294.589,0.980080
12.140,294.595,0.979067
12.160,294.252,0.975995
12.180,294.012,0.973219
12.200,294.017,0.974388
12.220,293.898,0.970684
12.240,293.949,0.969389
12.260,293.955,0.969272
12.280,293.923,0.968519
12.300,294.133,0.972203
12.320,294.123,0.972627
12.340,294.296,0.969123
12.360,294.484,0.972705
12.380,294.355,0.973133
12.400,293.993,0.971759
12.420,294.057,0.969439
12.440,294.066,0.973817
12.460,294.061,0.970102
12.480,294.812,0.928920
12.500,330.387,0.749385
12.520,330.465,0.964021
12.540,330.143,0.970141
12.560,329.506,0.955265
12.580,329.608,0.958854
12.600,329.846,0.963686
12.620,329.915,0.967561
12.640,329.687,0.959700
12.660,329.198,0.955939
12.680,329.174,0.950361
12.700,329.835,0.964583
12.720,330.015,0.964035
12.740,329.497,0.955911
12.760,329.207,0.947539
12.780,329.620,0.952795
12.800,329.684,0.954570
12.820,329.554,0.952971
12.840,329.240,0.940134
12.860,329.194,0.934329
12.880,329.626,0.957936
12.900,329.499,0.951150
12.920,329.602,0.955617
12.940,329.245,0.943253
12.960,329.405,0.950342
12.980,330.977,0.890227
13.000,348.377,0.829885
13.020,349.218,0.954368
13.040,349.526,0.970458
13.060,349.806,0.970604
13.080,349.773,0.964894
13.100,349.763,0.967373
13.120,349.525,0.960986
13.140,349.641,0.972433
13.160,348.978,0.961117
13.180,349.038,0.959079
13.200,349.687,0.970734
13.220,348.921,0.958373
13.240,349.237,0.963503
13.260,349.220,0.964873
13.280,348.729,0.950991
13.300,349.322,0.965508
13.320,348.924,0.958972
13.340,349.216,0.962832
13.360,349.075,0.962951
13.380,348.664,0.954404
13.400,349.474,0.967258
13.420,349.036,0.962139
13.440,348.876,0.958695
13.460,349.184,0.964624
13.480,349.628,0.948830
13.500,350.305,0.870512
13.520,349.636,0.958360
13.540,349.399,0.969684
13.560,349.620,0.969185
13.580,349.716,0.965205
13.600,349.624,0.964418
13.620,349.756,0.962313
13.640,349.290,0.966568
13.660,348.962,0.958488
13.680,349.396,0.965842
13.700,349.471,0.968384
13.720,349.204,0.964033
13.740,349.158,0.962423
13.760,349.085,0.960680
13.780,349.215,0.960732
13.800,349.024,0.960603
13.820,349.085,0.962573
13.840,349.286,0.964726
13.860,349.041,0.963010
13.880,349.132,0.962658
13.900,349.317,0.965684
13.920,349.115,0.962983
13.940,349.064,0.962903
13.960,349.126,0.963655
13.980,349.122,0.962876
14.000,349.141,0.963780
14.020,349.007,0.957080
14.040,349.174,0.958668
14.060,349.018,0.952002
14.080,349.103,0.951609
14.100,349.328,0.955991
14.120,349.210,0.955626
14.140,349.240,0.956714
14.160,349.194,0.958203
14.180,349.180,0.959995
14.200,349.282,0.960231
14.220,349.183,0.959501
14.240,349.208,0.959218
14.260,349.185,0.959323
14.280,349.080,0.956665
14.300,349.104,0.957424
14.320,349.056,0.956388
14.340,349.031,0.955811
14.360,349.041,0.954575
14.380,348.938,0.949776
14.400,349.108,0.953742
14.420,349.045,0.951851
14.440,348.930,0.950601
14.460,348.956,0.949407
14.480,344.775,0.620224
14.500,329.466,0.819935
14.520,329.946,0.957522
14.540,330.109,0.970521
14.560,329.440,0.952489
14.580,329.613,0.956602
14.600,329.705,0.962956
14.620,329.897,0.964456
14.640,329.763,0.964601
14.660,329.247,0.957022
14.680,329.127,0.948583
14.700,329.843,0.965768
14.720,329.962,0.965470
14.740,329.466,0.955118
14.760,329.245,0.949150
14.780,329.557,0.952236
14.800,329.689,0.957300
14.820,329.443,0.950512
14.840,329.346,0.942663
14.860,329.147,0.935298
14.880,329.605,0.956253
14.900,329.536,0.951404
14.920,329.561,0.954967
14.940,329.226,0.943937
14.960,329.363,0.946465
14.980,329.597,0.962991
15.000,329.221,0.954603
15.020,329.044,0.946448
15.040,329.232,0.951396
15.060,329.645,0.957481
15.080,329.109,0.943389
15.100,329.014,0.942800
15.120,329.177,0.951460
15.140,329.266,0.951023
15.160,328.991,0.946655
15.180,329.536,0.964120
15.200,329.177,0.955291
15.220,329.398,0.964554
15.240,329.128,0.957504
15.260,329.220,0.959973
15.280,329.417,0.964097
15.300,329.219,0.962458
15.320,328.984,0.952759
15.340,328.945,0.956090
15.360,329.444,0.968658
15.380,329.475,0.971827
15.400,329.403,0.970452
15.420,329.139,0.962081
15.440,329.273,0.968483
15.460,329.557,0.971825
15.480,329.357,0.972143
15.500,329.214,0.964928
15.520,329.283,0.968545
15.540,329.429,0.970854
15.560,329.341,0.972524
15.580,329.450,0.974021
15.600,329.432,0.970416
15.620,329.518,0.973282
15.640,329.486,0.975144
15.660,329.394,0.972559
15.680,329.684,0.974843
15.700,329.415,0.970659
15.720,329.802,0.977832
15.740,329.593,0.973735
15.760,329.603,0.972901
15.780,329.610,0.971517
15.800,329.427,0.969644
15.820,329.639,0.972091
15.840,329.647,0.971886
15.860,329.618,0.971051
15.880,329.322,0.963461
15.900,329.616,0.968648
15.920,329.731,0.967532
15.940,329.549,0.964507
15.960,329.530,0.962835
15.980,329.328,0.956600
16.000,329.830,0.964327
16.020,329.764,0.968183
16.040,329.360,0.954862
16.060,329.419,0.956518
16.080,329.741,0.964815
16.100,329.777,0.962474
16.120,329.495,0.959821
16.140,329.377,0.957035
16.160,329.585,0.960458
16.180,330.001,0.968154
16.200,329.230,0.949688
16.220,329.514,0.955732
16.240,329.528,0.956627
16.260,329.918,0.964443
16.280,329.501,0.957754
16.300,329.530,0.946036
16.320,329.532,0.952717
16.340,329.838,0.963943
16.360,329.615,0.954918
16.380,329.538,0.954696
16.400,329.823,0.958698
16.420,330.043,0.965761
16.440,330.527,0.957190
16.460,329.702,0.935349
16.480,330.158,0.951509
16.500,329.532,0.914119
